1.035021707670043e-01, 6.020200438459129e-01
1.154269175108538e-01, 5.844033823989978e-01
1.085383502170767e-01, 6.486063263388663e-01
1.170477568740955e-01, 4.819918571875978e-01
1.112590448625181e-01, 5.246633260256812e-01
9.806078147612156e-02, 5.234105856561228e-01
9.858176555716353e-02, 5.660820544942061e-01
8.144717800289436e-02, 6.841528343250861e-01
1.135166425470333e-01, 6.048387096774194e-01
7.826338639652677e-02, 5.211399937362982e-01
1.008393632416787e-01, 6.674757281553398e-01
7.646888567293778e-02, 6.624647666771062e-01
7.849493487698987e-02, 6.418728468524898e-01
1.035600578871201e-01, 4.832445975571563e-01
1.088856729377713e-01, 6.874412777951769e-01
6.969609261939219e-02, 6.834481678672095e-01
1.173950795947902e-01, 5.037582211086752e-01
9.412445730824892e-02, 6.847792045098653e-01
2.558610709117222e-02, 5.663952395865957e-01
9.578581765557164e-01, 5.629502035703100e-01
2.742691751085384e-01, 6.002192295646728e-01
5.326193921852388e-01, 5.541810209834012e-01
9.811866859623734e-02, 5.456467272157846e-01
1.167583212735166e-01, 5.432978390228625e-01
2.639073806078148e-01, 5.803319761979330e-01
8.032995658465991e-01, 2.756811775759474e-01
2.796526772793054e-01, 2.784215471343564e-01
1.938639652677279e-01, 2.082680864390855e-01
2.530824891461650e-01, 2.103820858127153e-01
2.914037626628075e-01, 2.604917005950517e-01
2.302749638205499e-01, 2.335577826495459e-01
3.341244573082489e-01, 2.779517694957720e-01
1.973950795947902e-01, 2.573598496711557e-01
2.438205499276411e-01, 2.831976197932978e-01
2.332272069464544e-01, 2.860945818979017e-01
5.978002894356006e-01, 2.257281553398058e-01
6.008683068017366e-01, 2.444409646100845e-01
4.739218523878437e-01, 2.551675540244284e-01
2.120984081041968e-01, 2.392734105856561e-01
2.093198263386397e-01, 2.598653304102725e-01
7.518379160636758e-01, 2.878953961791419e-01
5.054703328509407e-01, 3.526464140306921e-01
3.446599131693198e-01, 4.041653617287817e-01
9.019392185238785e-01, 2.844503601628562e-01
9.135166425470332e-01, 2.693391794550579e-01
2.252387843704776e-01, 1.899467585342938e-01
2.179450072358900e-01, 2.050579392420921e-01
2.735166425470333e-01, 2.092859379893517e-01
6.123299565846599e-01, 1.854838709677419e-01
7.696671490593343e-01, 2.273723770748513e-01
4.575397973950796e-01, 2.004384591293454e-01
6.321852387843705e-01, 2.252583777012214e-01
2.691172214182345e-01, 2.607265894143439e-01
9.483068017366136e-01, 3.445818979016599e-01
9.018234442836469e-01, 2.666771061697463e-01
7.206367583212735e-01, 2.297212652677733e-01
7.551374819102750e-01, 3.726902599436267e-01
4.027785817655571e-01, 2.061540870654557e-01
4.373950795947902e-01, 2.149232696523646e-01
2.243704775687410e-01, 3.245380519887253e-01
9.437916063675832e-01, 3.434857500782963e-01
5.209261939218524e-01, 2.096774193548387e-01
8.953979739507959e-01, 2.137488255559035e-01
7.656729377713459e-01, 3.520983401190103e-01
2.595079594790159e-01, 3.030065768869402e-01
4.784949348769899e-01, 2.360632633886627e-01
7.818234442836469e-01, 3.683056686501722e-01
2.179450072358900e-01, 2.626056999686815e-01
3.987264833574530e-01, 2.027090510491701e-01
2.560926193921853e-01, 3.055120576260570e-01
4.839363241678726e-01, 2.172721578452866e-01
5.601157742402315e-01, 2.530535546507986e-01
5.726193921852388e-01, 2.053711243344817e-01
2.720694645441389e-01, 2.162543062950203e-01
7.825180897250362e-01, 2.521922956467272e-01
7.994211287988423e-01, 3.861572189163796e-01
4.343849493487699e-01, 2.070936423426245e-01
6.931982633863966e-01, 3.593798935170686e-01
3.056439942112880e-01, 2.278421547134356e-01
7.751664254703329e-01, 1.994206075790792e-01
2.219971056439942e-01, 1.847792045098653e-01
5.100434153400868e-01, 3.552301910429064e-01
7.360926193921853e-01, 2.277638584403383e-01
7.169319826338639e-01, 2.247886000626370e-01
2.409261939218524e-01, 2.647196993423113e-01
4.775108538350217e-01, 3.656435953648606e-01
7.829811866859624e-01, 2.330097087378641e-01
7.259044862518089e-01, 2.113216410898841e-01
7.367293777134588e-01, 2.477294080801754e-01
8.165557163531114e-01, 3.960225493266520e-01
4.692329956584660e-01, 1.994989038521766e-01
7.292040520984081e-01, 3.979799561540870e-01
2.155137481910275e-01, 2.825712496085186e-01
2.584081041968162e-01, 2.447541497024742e-01
5.111432706222866e-01, 3.344033823989978e-01
9.005499276410999e-01, 3.226589414343877e-01
8.023154848046310e-01, 4.098026933917945e-01
7.512590448625180e-01, 2.442060757907924e-01
9.231259044862518e-01, 2.539931099279674e-01
7.747612156295224e-01, 3.704979642968995e-01
2.575976845151954e-01, 2.822580645161291e-01
5.466859623733720e-01, 3.506890072032571e-01
3.283936324167873e-01, 4.137958033197620e-01
2.109406657018813e-01, 2.231443783275916e-01
7.406078147612156e-01, 2.313654870028187e-01
7.786975397973951e-01, 2.053711243344817e-01
7.124746743849494e-01, 3.609458189790166e-01
7.241678726483357e-01, 3.501409332915753e-01
5.348191027496382e-01, 3.300187911055434e-01
7.065123010130246e-01, 2.276855621672408e-01
6.305065123010131e-01, 2.111650485436893e-01
5.345875542691751e-01, 3.461478233636079e-01
5.145586107091172e-01, 3.516285624804260e-01
7.310564399421129e-01, 2.902442843720639e-01
7.528219971056440e-01, 1.957406827435014e-01
6.975397973950795e-01, 2.655026620732853e-01
7.107380607814762e-01, 2.535233322893830e-01
7.069175108538350e-01, 2.753679924835578e-01
7.601736613603474e-01, 3.767616661446915e-01
4.865412445730825e-01, 2.568900720325712e-01
7.004920405209841e-01, 3.632164108988412e-01
7.619681620839364e-01, 2.286251174444096e-01
8.085094066570188e-01, 4.147353585969308e-01
4.752532561505065e-01, 2.146883808330723e-01
4.431259044862518e-01, 2.376291888506107e-01
5.450651230101302e-01, 2.077200125274037e-01
4.752532561505065e-01, 2.380206702160977e-01
1.962373371924747e-01, 2.352020043845913e-01
5.659044862518090e-01, 2.546194801127467e-01
5.910274963820550e-01, 2.113216410898841e-01
2.626338639652677e-01, 2.631537738803633e-01
3.363820549927641e-01, 4.062010648293141e-01
4.833574529667149e-01, 3.468524898214845e-01
4.247178002894356e-01, 2.191512683996242e-01
2.193921852387844e-01, 3.023802067021610e-01
2.402315484804631e-01, 3.149076103977451e-01
2.224023154848046e-01, 2.506263701847792e-01
4.771635311143271e-01, 1.937832759160664e-01
2.336324167872648e-01, 3.259473849044786e-01
2.378581765557164e-01, 3.298621985593486e-01
7.654413892908828e-01, 1.786720952082681e-01
7.714037626628075e-01, 2.658158471656749e-01
9.188422575976846e-01, 3.836517381772628e-01
7.428075253256150e-01, 2.498434074538052e-01
7.408393632416788e-01, 2.698089570936423e-01
7.473806078147612e-01, 2.688694018164736e-01
7.520694645441389e-01, 2.653460695270905e-01
5.643994211287988e-01, 3.637644848105230e-01
5.654992764109985e-01, 3.387096774193548e-01
5.811866859623733e-01, 2.111650485436893e-01
5.708248914616498e-01, 3.545255245850297e-01
2.653545586107091e-01, 2.269025994362668e-01
7.458176555716353e-01, 2.284685248982148e-01
2.431259044862518e-01, 3.293924209207642e-01
7.468596237337193e-01, 3.398841215158159e-01
9.068017366136035e-01, 2.680081428124022e-01
7.557163531114327e-01, 2.476511118070780e-01
5.436758321273517e-01, 2.254932665205136e-01
2.228075253256150e-01, 2.648762918885061e-01
2.197395079594790e-01, 2.846852489821485e-01
4.591606367583213e-01, 2.380206702160977e-01
2.706801736613603e-01, 2.384904478546821e-01
5.770188133140376e-01, 2.521922956467272e-01
7.408972503617945e-01, 3.240682743501409e-01
2.015050651230101e-01, 2.139837143751957e-01
7.678147612156295e-01, 2.455371124334482e-01
5.064544138929088e-01, 3.743344816786721e-01
1.956005788712012e-01, 2.802223614155966e-01
2.611866859623734e-01, 2.084246789852803e-01
5.371924746743849e-01, 2.071719386157219e-01
5.298986975397973e-01, 2.020043845912935e-01
3.674674384949349e-01, 2.386470404008769e-01
2.116353111432706e-01, 2.069370497964297e-01
4.174819102749638e-01, 2.156279361102411e-01
2.679594790159189e-01, 3.168650172251801e-01
7.641099855282200e-01, 2.099123081741309e-01
7.795079594790160e-01, 2.721578452865643e-01
4.591027496382055e-01, 2.543062950203570e-01
3.728509406657019e-01, 2.203257124960852e-01
5.573950795947902e-01, 3.579705606013154e-01
7.608104196816209e-01, 3.999373629815221e-01
9.189001447178002e-01, 3.448167867209521e-01
3.187264833574530e-01, 2.761509552145318e-01
3.405499276410999e-01, 2.763858440338240e-01
4.648335745296672e-01, 2.045098653304103e-01
6.100723589001448e-01, 2.070153460695271e-01
3.023444283646888e-01, 2.438145944253053e-01
4.907670043415340e-01, 2.094425305355465e-01
5.043125904486252e-01, 2.173504541183840e-01
4.812156295224312e-01, 3.619636705292828e-01
5.470911722141824e-01, 2.310523019104291e-01
5.263096960926194e-01, 2.182117131224554e-01
4.345007235890014e-01, 2.329314124647667e-01
4.929667149059334e-01, 2.395082994049483e-01
4.268596237337193e-01, 2.337143751957407e-01
2.361794500723589e-01, 3.041027247103038e-01
9.150795947901592e-01, 3.701064829314125e-01
2.461939218523878e-01, 3.044942060757908e-01
8.890303907380608e-01, 2.341058565612277e-01
7.848335745296672e-01, 4.089414343877231e-01
9.224891461649783e-01, 3.624334481678672e-01
2.174819102749638e-01, 2.256498590667084e-01
9.433863965267728e-01, 3.250078296273097e-01
8.885672937771346e-01, 2.999530222361416e-01
7.869175108538350e-01, 2.515659254619480e-01
7.544428364688857e-01, 3.405104917005951e-01
7.481910274963820e-01, 3.915596617601002e-01
2.017945007235890e-01, 2.535233322893830e-01
7.679305354558611e-01, 3.438772314437833e-01
3.990159189580318e-01, 2.402912621359223e-01
1.823444283646889e-01, 1.912777951769496e-01
7.737192474674385e-01, 2.237707485123708e-01
4.210130246020261e-01, 1.902599436266834e-01
7.858755426917511e-01, 2.001252740369558e-01
4.970767004341534e-01, 2.225963044159098e-01
1.990738060781476e-01, 3.234419041653617e-01
3.274095513748191e-01, 2.759943626683370e-01
9.068017366136035e-01, 2.328531161916693e-01
6.191027496382056e-01, 2.218916379580332e-01
8.964978292329957e-01, 3.668180394613216e-01
9.010130246020260e-01, 3.029282806138428e-01
8.850940665701882e-01, 2.799091763232070e-01
4.472937771345876e-01, 2.126526777325399e-01
4.729377713458756e-01, 3.699498903852176e-01
2.478726483357453e-01, 2.285468211713123e-01
2.387843704775687e-01, 2.246320075164422e-01
2.305065123010130e-01, 2.023958659567805e-01
7.887698986975398e-01, 3.667397431882242e-01
6.827206946454414e-01, 3.428593798935171e-01
7.692619392185239e-01, 3.697932978390229e-01
9.213314037626628e-01, 2.726276229251487e-01
6.134298118668596e-01, 1.713122455371124e-01
6.824891461649782e-01, 3.653304102724710e-01
4.892619392185239e-01, 3.510804885687441e-01
5.800289435600579e-01, 3.395709364234262e-01
2.402894356005789e-01, 2.040400876918259e-01
5.019971056439942e-01, 3.738647040400877e-01
9.257308248914616e-01, 3.398841215158159e-01
8.131403762662808e-01, 2.553241465706232e-01
4.100144717800289e-01, 2.047447541497025e-01
2.005209840810420e-01, 2.771688067647980e-01
5.837337192474674e-01, 2.076417162543063e-01
9.128219971056440e-01, 2.536016285624804e-01
2.018523878437048e-01, 1.798465393047291e-01
3.765557163531114e-01, 2.019260883181961e-01
5.750506512301014e-01, 3.769965549639837e-01
6.993342981186687e-01, 2.480425931725650e-01
5.796237337192475e-01, 3.794237394300031e-01
7.798552821997106e-01, 3.904635139367366e-01
7.297829232995658e-01, 2.702787347322267e-01
4.960926193921852e-01, 1.989508299404948e-01
9.081910274963820e-01, 2.875822110867522e-01
3.548480463096961e-01, 3.862355151894770e-01
5.133429811866860e-01, 2.332445975571563e-01
4.118089725036179e-01, 2.582994049483245e-01
4.232127351664255e-01, 2.528969621046038e-01
6.389001447178003e-01, 2.124960851863451e-01
5.951953690303907e-01, 2.056843094268713e-01
6.254703328509407e-01, 1.923739430003132e-01
5.158900144717801e-01, 2.059191982461635e-01
5.748769898697540e-01, 1.881459442530536e-01
7.199421128798842e-01, 3.788756655183213e-01
4.060781476121563e-01, 1.884591293454431e-01
4.574240231548480e-01, 2.187597870341372e-01
7.590159189580319e-01, 2.705919198246163e-01
2.648914616497829e-01, 2.981522079549013e-01
7.870332850940666e-01, 2.121046038208581e-01
8.978292329956584e-01, 2.325399310992797e-01
9.010130246020260e-01, 2.478860006263702e-01
8.799421128798842e-01, 2.127309740056373e-01
4.352532561505065e-01, 2.510178515502662e-01
4.508248914616498e-01, 2.350454118383965e-01
4.432995658465991e-01, 2.177419354838710e-01
7.539218523878437e-01, 2.265894143438772e-01
4.978871201157742e-01, 2.514093329157532e-01
4.490303907380608e-01, 2.525054807391168e-01
2.553979739507959e-01, 2.249451926088318e-01
7.751664254703329e-01, 3.492013780144065e-01
2.794790159189580e-01, 2.405261509552145e-01
2.430101302460203e-01, 2.455371124334482e-01
9.037916063675833e-01, 2.141403069213905e-01
9.374240231548481e-01, 3.553084873160038e-01
2.647178002894356e-01, 1.890072032571250e-01
5.685672937771346e-01, 2.175853429376762e-01
7.697829232995659e-01, 3.949264015032884e-01
6.625759768451519e-01, 2.644065142499217e-01
5.270043415340087e-01, 2.514876291888506e-01
3.560636758321273e-01, 2.723927341058566e-01
2.501881331403762e-01, 3.239116818039461e-01
6.818523878437047e-01, 2.629971813341685e-01
6.674963820549927e-01, 2.451456310679612e-01
2.303907380607815e-01, 2.230660820544942e-01
7.491751085383502e-01, 2.113999373629815e-01
2.225759768451520e-01, 2.068587535233323e-01
8.973661360347323e-01, 3.030848731600376e-01
5.712301013024602e-01, 2.564202943939868e-01
7.246888567293777e-01, 2.299561540870655e-01
7.982633863965267e-01, 2.715314751017852e-01
8.029522431259045e-01, 2.505480739116818e-01
2.045151953690304e-01, 1.979329783902286e-01
2.067727930535456e-01, 2.341841528343251e-01
1.969319826338640e-01, 2.310523019104291e-01
5.833863965267728e-01, 3.583620419668024e-01
7.685094066570188e-01, 3.257124960851863e-01
2.438205499276411e-01, 1.839179455057939e-01
2.499565846599132e-01, 2.856248042593172e-01
2.372793053545586e-01, 2.714531788286877e-01
2.096671490593343e-01, 3.037895396179142e-01
4.374529667149059e-01, 2.665205136235515e-01
7.221418234442837e-01, 2.494519260883182e-01
3.132850940665702e-01, 2.406827435014093e-01
4.918089725036179e-01, 2.188380833072346e-01
7.608104196816209e-01, 2.490604447228312e-01
7.734298118668597e-01, 2.489821484497338e-01
2.507091172214183e-01, 2.653460695270905e-01
5.025759768451520e-01, 2.364547447541497e-01
8.952243125904487e-01, 3.466958972752897e-01
6.170767004341534e-01, 2.035703100532415e-01
5.587843704775688e-01, 3.691669276542436e-01
7.198842257597684e-01, 2.712182900093956e-01
7.420549927641100e-01, 3.565612276855621e-01
4.867727930535456e-01, 3.721421860319449e-01
7.942691751085383e-01, 2.319918571875979e-01
6.022575976845151e-01, 1.880676479799561e-01
4.268596237337193e-01, 2.066238647040401e-01
9.014761215629522e-01, 3.486533041027247e-01
4.131403762662808e-01, 2.742718446601942e-01
9.300723589001447e-01, 3.728468524898215e-01
8.996816208393632e-01, 3.425461948011275e-01
7.868596237337192e-01, 3.737864077669903e-01
5.481331403762663e-01, 3.475571562793611e-01
5.307670043415340e-01, 3.521766363921077e-01
7.133429811866859e-01, 2.348888192922017e-01
7.380028943560057e-01, 3.745693704979643e-01
2.280173661360347e-01, 2.819448794237394e-01
2.290014471780029e-01, 2.663639210773567e-01
2.235021707670043e-01, 3.054337613529596e-01
9.230680173661361e-01, 3.217193861572189e-01
6.894934876989870e-01, 3.803632947071720e-01
4.749059334298119e-01, 2.747416222987786e-01
2.908827785817655e-01, 2.411525211399937e-01
7.315195369030391e-01, 3.795020357031005e-01
4.697539797395079e-01, 2.196993423113060e-01
7.298408104196816e-01, 3.706545568430943e-01
7.645151953690303e-01, 3.692452239273410e-01
9.139797395079595e-01, 2.864077669902912e-01
9.181476121562953e-01, 2.337926714688381e-01
7.956584659913170e-01, 3.888192922016912e-01
6.402315484804630e-01, 2.294080801753836e-01
2.872358900144718e-01, 2.204040087691826e-01
7.073806078147612e-01, 2.070936423426245e-01
9.056439942112879e-01, 3.044159098026934e-01
2.508248914616498e-01, 1.933917945505794e-01
2.593921852387844e-01, 1.908863138114626e-01
7.635890014471780e-01, 2.671468838083307e-01
2.082778581765557e-01, 2.830410272471031e-01
2.802315484804631e-01, 2.209520826808644e-01
2.278437047756874e-01, 3.035546507986220e-01
3.500434153400868e-01, 2.734888819292202e-01
2.722431259044862e-01, 2.582994049483245e-01
7.741823444283646e-01, 2.882085812715315e-01
7.515484804630970e-01, 3.035546507986220e-01
7.556584659913169e-01, 3.221891637958033e-01
7.448335745296671e-01, 3.078609458189790e-01
2.678437047756874e-01, 2.784215471343564e-01
5.406657018813315e-01, 3.531944879423740e-01
5.496960926193922e-01, 2.092859379893517e-01
5.780607814761216e-01, 3.600845599749452e-01
4.104775687409551e-01, 2.390385217663639e-01
5.574529667149060e-01, 2.190729721265268e-01
5.601157742402315e-01, 2.377074851237081e-01
5.025180897250362e-01, 2.547760726589414e-01
5.082489146164978e-01, 2.734888819292202e-01
7.036179450072358e-01, 3.592233009708738e-01
7.168162083936325e-01, 3.571093015972440e-01
2.506512301013025e-01, 2.269808957093642e-01
3.956584659913169e-01, 2.225963044159098e-01
7.772503617945007e-01, 2.281553398058253e-01
4.466570188133140e-01, 2.373160037582211e-01
5.861649782923299e-01, 1.126683369871594e-01
5.951374819102749e-01, 1.190886313811463e-01
7.537481910274964e-01, 9.559974945192609e-02
6.338060781476121e-01, 7.939242092076418e-02
5.164109985528220e-01, 5.057939242092076e-02
9.881331403762663e-01, 4.509865330410273e-01
9.869175108538351e-01, 4.694644534920138e-01
3.159479015918958e-01, 0.000000000000000e+00
3.004920405209841e-01, 3.930472909489508e-02
3.162952243125904e-01, 4.494206075790792e-02
2.530246020260492e-01, 7.555590353899154e-02
3.062228654124458e-01, 3.157688694018165e-01
6.227496382054992e-01, 3.662699655496399e-01
9.490014471780029e-01, 2.329314124647667e-01
9.771345875542692e-01, 2.307391168180395e-01
9.686251808972504e-01, 2.357500782962731e-01
9.657887120115775e-01, 1.809426871280927e-01
4.924457308248915e-01, 7.516442217350454e-02
5.261939218523879e-01, 9.231130598183526e-02
9.986107091172214e-01, 2.593955527716881e-01
9.524746743849494e-01, 3.644691512683996e-01
3.753400868306802e-01, 7.626056999686814e-02
6.823154848046310e-01, 7.038834951456310e-02
7.123010130246020e-01, 7.305042279987473e-02
3.613892908827786e-01, 8.401190103351081e-02
3.594790159189580e-01, 6.451612903225806e-02
3.252098408104197e-01, 8.761352959599122e-02
3.264254703328510e-01, 6.647353585969308e-02
5.666570188133140e-01, 4.877857813968055e-02
6.088567293777135e-01, 7.117131224553712e-02
3.368451519536903e-01, 6.709990604447229e-02
4.437047756874096e-01, 7.688694018164735e-02
9.838494934876990e-01, 2.356717820231757e-01
9.114905933429812e-01, 1.745223927341059e-01
3.449493487698987e-01, 9.058878797369245e-02
2.772214182344429e-01, 1.143908549953022e-01
7.612735166425471e-01, 7.641716254306295e-02
9.670043415340087e-01, 1.976197932978390e-01
7.183212735166425e-01, 6.960538678358910e-02
7.328509406657019e-01, 9.481678672095208e-02
9.684515195369030e-01, 4.100375822110868e-01
9.593632416787264e-01, 4.090980269339179e-01
2.684804630969609e-01, 3.428593798935171e-01
9.597105643994212e-01, 2.691042906357657e-01
9.009551374819103e-01, 1.659098026933918e-01
9.725036179450073e-01, 4.123864704040088e-01
9.875542691751086e-01, 3.899937362981522e-01
5.193053545586107e-01, 9.043219542749766e-02
6.748480463096961e-01, 5.073598496711557e-02
6.781476121562953e-01, 8.894456623864704e-02
6.521562952243126e-01, 7.250234888819292e-02
3.796237337192475e-01, 1.143908549953022e-01
9.801447178002894e-01, 3.892890698402756e-01
6.899565846599132e-01, 5.465079862198560e-02
9.146164978292330e-01, 1.691199498903852e-01
4.378002894356006e-01, 7.328531161916693e-02
5.946743849493488e-01, 5.324146570623239e-02
6.827206946454414e-01, 5.386783589101159e-02
3.210998552821997e-01, 4.152834325086126e-01
2.922720694645441e-01, 3.188224240526151e-01
9.463386396526773e-01, 2.126526777325399e-01
6.571345875542691e-01, 3.268086439085500e-01
4.020260492040521e-01, 6.381146257438146e-02
2.960347322720694e-01, 1.019417475728155e-01
3.290303907380608e-01, 4.345443156905731e-02
3.419971056439942e-01, 1.145474475414970e-01
1.000000000000000e+00, 3.477137488255559e-01
2.651230101302460e-01, 3.434074538051989e-01
6.885672937771345e-01, 3.033197619793298e-01
2.841099855282200e-01, 3.196053867835891e-01
2.793053545586107e-01, 3.197619793297839e-01
5.026917510853836e-01, 8.878797369245224e-02
9.829232995658466e-01, 3.643908549953022e-01
8.734008683068017e-01, 1.925305355465080e-01
6.031259044862518e-01, 4.031475101785155e-01
5.625470332850940e-01, 1.096147823363608e-01
3.509117221418234e-01, 2.325399310992797e-02
6.259334298118668e-01, 1.288756655183213e-01
5.042547033285094e-01, 4.533354212339492e-02
9.654413892908827e-01, 3.477920450986533e-01
9.686830680173661e-01, 3.456780457250235e-01
5.408972503617945e-01, 3.903069213905418e-01
6.059044862518089e-01, 9.066708424678985e-02
6.008683068017366e-01, 9.599123081741309e-02
6.070043415340087e-01, 1.100062637018478e-01
6.081620839363242e-01, 3.874099592859380e-01
7.459913169319826e-01, 9.419041653617288e-02
4.825470332850941e-01, 3.679924835577827e-02
8.562083936324167e-01, 1.676323207015346e-01
6.263386396526773e-01, 5.864390854995302e-02
5.755137481910275e-01, 7.140620106482931e-02
2.564399421128799e-01, 3.444253053554651e-01
2.521562952243126e-01, 3.448167867209521e-01
2.846309696092619e-01, 3.508455997494520e-01
9.819392185238784e-01, 3.445818979016599e-01
3.760347322720695e-01, 9.622611963670530e-02
7.303039073806078e-01, 9.873160037582211e-02
4.204341534008683e-01, 6.976197932978390e-02
3.902749638205499e-01, 4.000939555277169e-02
7.342402315484805e-01, 7.594738490447854e-02
3.087120115774240e-01, 4.182586908863138e-01
6.926772793053546e-01, 3.052771688067648e-01
9.935166425470333e-01, 3.041027247103038e-01
5.888277858176556e-01, 9.301597243971187e-02
9.211577424023155e-01, 1.670842467898528e-01
3.129956584659913e-01, 4.138740995928594e-01
2.756584659913169e-01, 3.219542749765111e-01
3.028654124457308e-01, 4.206858753523332e-01
5.258465991316932e-01, 7.250234888819292e-02
3.861649782923299e-01, 5.535546507986220e-02
9.864544138929088e-01, 3.240682743501409e-01
9.454703328509406e-01, 1.460225493266520e-01
9.052387843704776e-01, 1.489195114312559e-01
9.311722141823444e-01, 1.890854995302224e-01
9.407814761215629e-01, 1.866583150642029e-01
9.270622286541245e-01, 2.105386783589101e-01
5.709985528219971e-01, 4.572502348888193e-02
6.229232995658466e-01, 8.988412151581585e-02
3.359768451519537e-01, 2.756028813028500e-02
9.763241678726483e-01, 4.515346069527090e-01
9.725036179450073e-01, 4.704040087691826e-01
9.770188133140376e-01, 4.159880989664892e-01
6.420839363241678e-01, 9.512997181334168e-02
3.323878437047757e-01, 1.667710616974632e-02
3.300723589001447e-01, 1.093015972439712e-01
9.734298118668596e-01, 2.649545881616035e-01
9.800868306801737e-01, 3.042593172564986e-01
3.396816208393633e-01, 1.316160350767303e-01
6.699276410998553e-01, 1.082837456937050e-01
6.408104196816209e-01, 4.000939555277169e-02
9.603473227206947e-01, 3.821641089884121e-01
5.154848046309696e-01, 6.827435014093329e-02
9.888856729377713e-01, 3.474005637331663e-01
3.195947901591896e-01, 2.113999373629815e-02
3.080173661360348e-01, 1.448481052301910e-02
9.367872648335746e-01, 1.898684622611964e-01
4.305065123010130e-01, 6.952709051049170e-02
4.239652677279305e-01, 6.404635139367366e-02
5.880173661360347e-01, 5.739116818039462e-02
2.986975397973951e-01, 6.553398058252427e-02
3.808393632416787e-01, 7.766990291262135e-02
3.911432706222865e-01, 7.649545881616035e-02
9.766136034732272e-01, 1.689633573441904e-01
3.410130246020260e-01, 1.497024741622299e-01
3.484804630969609e-01, 1.305981835264641e-01
7.493487698986976e-01, 7.038834951456310e-02
5.033863965267728e-01, 6.459442530535546e-02
9.703039073806078e-01, 1.328687754462888e-01
5.332561505065123e-01, 6.929220169119950e-02
3.701302460202605e-01, 2.364547447541497e-02
3.841968162083936e-01, 1.894769808957094e-02
9.729667149059334e-01, 3.077826495458816e-01
9.366714905933430e-01, 2.497651111807078e-01
3.988422575976845e-01, 2.035703100532415e-02
3.514327062228654e-01, 8.448167867209520e-02
3.672937771345876e-01, 1.045255245850298e-01
4.255861070911722e-01, 2.051362355151895e-02
3.432706222865413e-01, 2.043532727842155e-02
2.443415340086831e-01, 3.485750078296273e-01
6.258176555716353e-01, 3.249295333542123e-01
3.154269175108538e-01, 3.373003445036016e-01
6.778581765557163e-01, 3.041027247103038e-01
4.364109985528220e-01, 9.215471343564047e-02
